start	strand	offtarget_rate	offtargets
21320	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21321	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21322	+	0.193548387096774	SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21323	+	0.193548387096774	SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21324	+	0.193548387096774	huCoV_229E,SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21325	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21326	+	0.225806451612903	huCoV_229E,SARS,parainfluenza_3,parainfluenza_4,adenovirus,p_jirovecii,c_albicans
21327	+	0.193548387096774	huCoV_229E,SARS,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21328	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21329	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21330	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21331	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21332	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21333	+	0.290322580645161	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,parechovirus,adenovirus,p_jirovecii,c_albicans
21334	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21335	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,MERS,adenovirus,p_jirovecii,c_albicans
21336	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,MERS,adenovirus,p_jirovecii,c_albicans
21337	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21338	+	0.258064516129032	SARS,huCoV_NL63,huCoV_OC43,MERS,parainfluenza_4,adenovirus,p_jirovecii,c_albicans
21339	+	0.225806451612903	SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21340	+	0.225806451612903	SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21341	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21342	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21343	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21344	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21345	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
21346	+	0.193548387096774	SARS,MERS,influenza_B,adenovirus,p_jirovecii,c_albicans
21347	+	0.193548387096774	SARS,parainfluenza_3,influenza_B,adenovirus,p_jirovecii,c_albicans
21348	+	0.161290322580645	SARS,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21349	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21350	+	0.161290322580645	SARS,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21351	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21352	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21353	+	0.161290322580645	SARS,hMPV,adenovirus,p_jirovecii,c_albicans
21354	+	0.161290322580645	SARS,hMPV,adenovirus,p_jirovecii,c_albicans
21355	+	0.161290322580645	SARS,hMPV,adenovirus,p_jirovecii,c_albicans
21356	+	0.161290322580645	SARS,hMPV,adenovirus,p_jirovecii,c_albicans
21357	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
21358	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21359	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21360	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21361	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21362	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21363	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21364	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21365	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21366	+	0.161290322580645	SARS,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21367	+	0.161290322580645	SARS,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21368	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21369	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21370	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21371	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21372	+	0.193548387096774	SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21373	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21374	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21375	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21376	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21377	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21378	+	0.193548387096774	SARS,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
21379	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21380	+	0.193548387096774	SARS,huCoV_HKU1,rhinovirus,adenovirus,p_jirovecii,c_albicans
21381	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21382	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21383	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21384	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21385	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21386	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21387	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21388	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21389	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21390	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21391	+	0.225806451612903	huCoV_229E,SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21392	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21393	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21394	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21395	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21396	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21397	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21398	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21399	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21400	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21401	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21402	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21403	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21404	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21405	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21406	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21407	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21408	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21409	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21410	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21411	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21412	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21413	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21414	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21415	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21416	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21417	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21418	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21419	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21420	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21421	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21422	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21423	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21424	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21425	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
21426	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21427	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21428	+	0.225806451612903	SARS,huCoV_OC43,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
21429	+	0.193548387096774	SARS,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
21430	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21431	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21432	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21433	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21434	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21435	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21436	+	0.129032258064516	parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21437	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21438	+	0.129032258064516	influenza_A,adenovirus,p_jirovecii,c_albicans
21439	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21440	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21441	+	0.129032258064516	parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21442	+	0.161290322580645	MERS,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21443	+	0.129032258064516	parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21444	+	0.161290322580645	parainfluenza_1,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21445	+	0.193548387096774	SARS,huCoV_OC43,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21446	+	0.193548387096774	SARS,huCoV_OC43,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21447	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21448	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21449	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21450	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21451	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21452	+	0.161290322580645	SARS,adenovirus,p_jirovecii,c_albicans,s_epidermidis
21453	+	0.225806451612903	SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans,s_epidermidis
21454	+	0.193548387096774	SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21455	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21456	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21457	+	0.225806451612903	SARS,huCoV_OC43,huCoV_HKU1,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21458	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21459	+	0.193548387096774	SARS,huCoV_HKU1,parainfluenza_4,adenovirus,p_jirovecii,c_albicans
21460	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21461	+	0.193548387096774	SARS,huCoV_OC43,parechovirus,adenovirus,p_jirovecii,c_albicans
21462	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21463	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21464	+	0.193548387096774	SARS,huCoV_OC43,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21465	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21466	+	0.129032258064516	parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21467	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21468	+	0.129032258064516	parainfluenza_3,adenovirus,p_jirovecii,c_albicans
21469	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21470	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21471	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21472	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21473	+	0.129032258064516	adenovirus,c_pneumoniae,p_jirovecii,c_albicans
21474	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21475	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21476	+	0.129032258064516	adenovirus,c_pneumoniae,p_jirovecii,c_albicans
21477	+	0.129032258064516	adenovirus,c_pneumoniae,p_jirovecii,c_albicans
21478	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21479	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21480	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21481	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21482	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21483	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21484	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21485	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21486	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21487	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21488	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21489	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21490	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21491	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21492	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21493	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21494	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21495	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21496	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21497	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
21498	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21499	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21500	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21501	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21502	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21503	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21504	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21505	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21506	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21507	+	0.193548387096774	SARS,hMPV,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21508	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21509	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21510	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21511	+	0.193548387096774	SARS,parainfluenza_1,influenza_B,adenovirus,p_jirovecii,c_albicans
21512	+	0.193548387096774	SARS,huCoV_HKU1,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21513	+	0.193548387096774	SARS,huCoV_HKU1,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21514	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21515	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21516	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21517	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21518	+	0.193548387096774	SARS,huCoV_HKU1,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21519	+	0.225806451612903	SARS,huCoV_NL63,huCoV_HKU1,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21520	+	0.193548387096774	SARS,huCoV_HKU1,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21521	+	0.193548387096774	SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21522	+	0.193548387096774	SARS,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21523	+	0.193548387096774	SARS,MERS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21524	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,MERS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21525	+	0.225806451612903	huCoV_229E,SARS,MERS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21526	+	0.258064516129032	huCoV_229E,SARS,huCoV_NL63,MERS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21527	+	0.258064516129032	SARS,huCoV_NL63,huCoV_HKU1,MERS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
21528	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,MERS,adenovirus,p_jirovecii,c_albicans
21529	+	0.225806451612903	huCoV_229E,SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21530	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21531	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21532	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21533	+	0.193548387096774	SARS,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
21534	+	0.225806451612903	huCoV_229E,SARS,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
21535	+	0.225806451612903	huCoV_229E,SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
21536	+	0.193548387096774	huCoV_229E,SARS,MERS,adenovirus,p_jirovecii,c_albicans
21537	+	0.193548387096774	SARS,MERS,influenza_B,adenovirus,p_jirovecii,c_albicans
21538	+	0.193548387096774	SARS,MERS,influenza_B,adenovirus,p_jirovecii,c_albicans
21539	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
21540	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
21541	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
21542	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21543	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21544	+	0.161290322580645	SARS,influenza_A,adenovirus,p_jirovecii,c_albicans
21545	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21546	+	0.161290322580645	SARS,influenza_B,adenovirus,p_jirovecii,c_albicans
21547	+	0.161290322580645	SARS,influenza_B,adenovirus,p_jirovecii,c_albicans
21548	+	0.161290322580645	SARS,influenza_B,adenovirus,p_jirovecii,c_albicans
21549	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21550	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21551	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21552	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21553	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21554	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21555	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
21556	+	0.129032258064516	huCoV_NL63,adenovirus,p_jirovecii,c_albicans
21557	+	0.161290322580645	huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21558	+	0.161290322580645	huCoV_229E,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21559	+	0.129032258064516	huCoV_229E,adenovirus,p_jirovecii,c_albicans
21560	+	0.193548387096774	huCoV_229E,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21561	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
21562	+	0.161290322580645	huCoV_229E,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
21563	+	0.161290322580645	huCoV_229E,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21564	+	0.225806451612903	huCoV_229E,huCoV_NL63,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21565	+	0.193548387096774	huCoV_229E,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21566	+	0.193548387096774	huCoV_229E,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21567	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21568	+	0.161290322580645	huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
21569	+	0.161290322580645	huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
21570	+	0.161290322580645	huCoV_229E,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
21571	+	0.161290322580645	huCoV_229E,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
21572	+	0.129032258064516	huCoV_NL63,adenovirus,p_jirovecii,c_albicans
21573	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21574	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21575	+	0.129032258064516	huCoV_NL63,adenovirus,p_jirovecii,c_albicans
21576	+	0.129032258064516	huCoV_NL63,adenovirus,p_jirovecii,c_albicans
21577	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21578	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21579	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21580	+	0.161290322580645	huCoV_OC43,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21581	+	0.161290322580645	huCoV_OC43,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21582	+	0.161290322580645	huCoV_OC43,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
21583	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21584	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21585	+	0.0645161290322581	adenovirus,c_albicans
21586	+	0.0645161290322581	adenovirus,c_albicans
21587	+	0	
21588	+	0.032258064516129	p_jirovecii
21589	+	0.0645161290322581	adenovirus,c_albicans
21590	+	0.0645161290322581	adenovirus,c_albicans
21591	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21592	+	0.129032258064516	MERS,adenovirus,p_jirovecii,c_albicans
21593	+	0.129032258064516	MERS,adenovirus,p_jirovecii,c_albicans
21594	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21595	+	0	
21596	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21597	+	0.129032258064516	hMPV,adenovirus,p_jirovecii,c_albicans
21598	+	0.161290322580645	huCoV_HKU1,hMPV,adenovirus,p_jirovecii,c_albicans
21599	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21600	+	0.0967741935483871	huCoV_HKU1,adenovirus,c_albicans
21601	+	0.129032258064516	MERS,adenovirus,p_jirovecii,c_albicans
21602	+	0.0967741935483871	MERS,adenovirus,c_albicans
21603	+	0.129032258064516	MERS,adenovirus,p_jirovecii,c_albicans
21604	+	0.129032258064516	MERS,adenovirus,p_jirovecii,c_albicans
21605	+	0.161290322580645	MERS,influenza_B,adenovirus,p_jirovecii,c_albicans
21606	+	0.129032258064516	influenza_B,adenovirus,p_jirovecii,c_albicans
21607	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21608	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21609	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21610	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
21611	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
